file,DewettingResult,CrackResult,GT_Dewetting,GT_Crack,GT_Dewetting_Std,GT_Crack_Std,GT_Dewetting_Labeller 1,GT_Dewetting_Labeller2,GT_Dewetting_Labeller3,GT_Crack_Labeller1,GT_Crack_Labeller2,GT_Crack_Labeller3
208.jpg,0,0.1,0,0.33,0,0.47140452,0,0,0,0,1,0
2080.jpg,0.1,0.6,0,1.33,0,1.24721913,0,0,0,0,3,1
2081.jpg,0.1,0.8,0,1,0,0.81649658,0,0,0,2,1,0
2082.jpg,0,1.3,0.67,1,0.47140452,0.81649658,1,1,0,0,2,1
2083.jpg,0,0.8,0.33,1,0.47140452,0,0,0,1,1,1,1
2084.jpg,0.1,0.8,0.67,1,0.47140452,0.81649658,1,1,0,0,2,1
2085.jpg,0,4.9,0.67,5,0.94280904,0,0,2,0,5,5,5
2086.jpg,0,5.6,0.33,6.33,0.47140452,1.24721913,0,1,0,5,8,6
2087.jpg,0,5.1,0.33,5,0.47140452,0,0,1,0,5,5,5
2088.jpg,0,1.5,0,2.33,0,0.47140452,0,0,0,2,3,2
2089.jpg,0,1.7,0.67,1,0.47140452,0,0,1,1,1,1,1
209.jpg,0.1,0.5,0.67,0.67,0.94280904,0.47140452,0,2,0,0,1,1
2090.jpg,0,3.3,0,4,0,0.81649658,0,0,0,3,5,4
2091.jpg,0,1.3,0,1.67,0,0.47140452,0,0,0,1,2,2
2092.jpg,0.1,1.9,0.33,2,0.47140452,0,0,0,1,2,2,2
2093.jpg,0.1,1.5,0.67,2,0.47140452,0,0,1,1,2,2,2
2094.jpg,0.1,1,0,1,0,0.81649658,0,0,0,2,0,1
2095.jpg,0.1,1.5,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
2096.jpg,0.1,0.4,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
2097.jpg,0,1.9,0.33,3,0.47140452,0.81649658,0,1,0,3,4,2
2098.jpg,0,1.6,0,2.33,0,1.24721913,0,0,0,1,4,2
2099.jpg,0,3,1.33,2.33,0.47140452,0.47140452,1,2,1,2,2,3
21.jpg,0,2.5,0.67,3.33,0.47140452,0.47140452,0,1,1,3,4,3
210.jpg,0,0,0,0.67,0,0.94280904,0,0,0,0,2,0
2100.jpg,0,1.9,0.33,2.67,0.47140452,0.47140452,0,1,0,3,3,2
2101.jpg,0,1.4,0,2,0,0.81649658,0,0,0,1,3,2
2102.jpg,0,2.4,0.33,2,0.47140452,0.81649658,0,1,0,3,1,2
2103.jpg,0,1.1,0.33,1.67,0.47140452,0.47140452,0,1,0,2,2,1
2104.jpg,0,1.2,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
2105.jpg,0,2.3,0.33,2.33,0.47140452,0.47140452,0,0,1,3,2,2
2106.jpg,0,1.5,0.33,1.67,0.47140452,0.47140452,0,0,1,2,2,1
2107.jpg,0,1.2,0,1,0,0.81649658,0,0,0,0,2,1
2108.jpg,0.1,1.7,0,2.33,0,0.47140452,0,0,0,2,3,2
2109.jpg,0,1.9,0.67,1.67,0.47140452,0.47140452,0,1,1,1,2,2
211.jpg,0,0,0.33,0.67,0.47140452,0.47140452,0,1,0,0,1,1
2110.jpg,0,6.2,0.33,6.33,0.47140452,0.47140452,0,0,1,6,7,6
2111.jpg,0,8.2,0.33,8.67,0.47140452,0.47140452,0,1,0,9,9,8
2112.jpg,0,2,0.33,2,0.47140452,0,0,1,0,2,2,2
2113.jpg,0,0.4,0.33,0,0.47140452,0,0,1,0,0,0,0
2114.jpg,0,1.6,0.67,1.67,0.47140452,0.47140452,0,1,1,2,1,2
2115.jpg,0,2.1,0.67,2,0.47140452,0.81649658,0,1,1,1,2,3
2116.jpg,0.1,1,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
2117.jpg,0.1,2.3,0.67,2,0.47140452,0.81649658,0,1,1,3,1,2
2118.jpg,0,0.9,0.67,0.67,0.47140452,0.47140452,1,0,1,1,1,0
2119.jpg,0,1.5,0.67,1.67,0.47140452,0.47140452,0,1,1,1,2,2
212.jpg,0.1,0.6,0,0,0,0,0,0,0,0,0,0
2120.jpg,0.1,1.5,0.33,2,0.47140452,0,0,1,0,2,2,2
2121.jpg,0,2.3,0,3,0,0.81649658,0,0,0,3,4,2
2122.jpg,0,2.2,1,1.67,0.81649658,0.47140452,0,2,1,1,2,2
2123.jpg,0,2,0.33,2.67,0.47140452,0.94280904,0,1,0,2,4,2
2124.jpg,0,2.5,0.33,2.33,0.47140452,0.47140452,0,0,1,2,3,2
2125.jpg,0,2,0.33,3,0.47140452,0.81649658,0,1,0,3,4,2
2126.jpg,0,2.5,0.33,2.33,0.47140452,0.47140452,0,1,0,2,3,2
2127.jpg,0,1,0.67,1.33,0.47140452,0.94280904,0,1,1,0,2,2
2128.jpg,0,1.2,0.33,2,0.47140452,0.81649658,0,0,1,2,3,1
2129.jpg,0,1.4,0.33,2.33,0.47140452,0.47140452,0,1,0,2,3,2
213.jpg,0,0.6,0.33,0.33,0.47140452,0.47140452,0,0,1,0,1,0
2130.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,0,1,0,1,0
2131.jpg,0,0,0,0.33,0,0.47140452,0,0,0,1,0,0
2139.jpg,0,0,0,1,0,0.81649658,0,0,0,0,2,1
214.jpg,0,0.2,0.33,0,0.47140452,0,0,1,0,0,0,0
215.jpg,0,0,0,0,0,0,0,0,0,0,0,0
216.jpg,0,0,0,1,0,0.81649658,0,0,0,1,2,0
2162.jpg,0,0.2,0.33,0.33,0.47140452,0.47140452,0,1,0,0,1,0
217.jpg,0,0,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
218.jpg,0,0.7,0.33,0.33,0.47140452,0.47140452,0,0,1,0,0,1
219.jpg,0,0,0.33,1,0.47140452,0.81649658,0,0,1,1,2,0
22.jpg,0,1.6,0,1.67,0,0.47140452,0,0,0,2,1,2
220.jpg,0,0,0.33,0,0.47140452,0,0,1,0,0,0,0
221.jpg,0,0,0.33,0,0.47140452,0,0,0,1,0,0,0
2216.jpg,0,0.8,0,0.67,0,0.47140452,0,0,0,1,0,1
2217.jpg,0,1.3,1,1.67,0,0.47140452,1,1,1,2,2,1
2218.jpg,0,0.7,0.33,1,0.47140452,0,0,1,0,1,1,1
2219.jpg,0,1.3,0.33,2.33,0.47140452,0.47140452,0,0,1,2,3,2
222.jpg,0,0,0.33,0,0.47140452,0,0,0,1,0,0,0
2220.jpg,0,0.8,0.33,0.33,0.47140452,0.47140452,0,1,0,0,0,1
2221.jpg,0,1.2,1,0.67,0.81649658,0.47140452,0,2,1,0,1,1
2222.jpg,0,1.2,0.33,1.67,0.47140452,0.47140452,1,0,0,2,2,1
2223.jpg,0,0.9,0.33,1,0.47140452,0.81649658,0,0,1,0,2,1
2224.jpg,0,0.7,0.33,0.67,0.47140452,0.47140452,0,0,1,0,1,1
2225.jpg,0,1.1,0.33,1,0.47140452,0,0,1,0,1,1,1
2226.jpg,0,1.1,0.33,1.33,0.47140452,0.47140452,0,0,1,1,2,1
2227.jpg,0,1.6,0,2.33,0,0.94280904,0,0,0,3,3,1
2228.jpg,0,2.1,0.33,2,0.47140452,0.81649658,0,0,1,3,1,2
2229.jpg,0,0.9,0.33,0.67,0.47140452,0.47140452,0,1,0,0,1,1
223.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,0,1,1,0,0
2230.jpg,0,1.6,0.67,2,0.94280904,0,0,2,0,2,2,2
224.jpg,0,0,0,0.67,0,0.47140452,0,0,0,1,1,0
225.jpg,0,0,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
226.jpg,0,0,0,0.33,0,0.47140452,0,0,0,0,1,0
227.jpg,0,0,0,0,0,0,0,0,0,0,0,0
228.jpg,0,0,0.33,0.67,0.47140452,0.47140452,0,0,1,1,1,0
229.jpg,0,0,0.33,0,0.47140452,0,0,0,1,0,0,0
23.jpg,0,1.5,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
230.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,1,0,0,1,0
231.jpg,0,0,0.67,0.33,0.47140452,0.47140452,0,1,1,0,1,0
232.jpg,0,0,0.33,0.67,0.47140452,0.47140452,0,1,0,0,1,1
233.jpg,0,0,0,0,0,0,0,0,0,0,0,0
234.jpg,0,0,0.33,0,0.47140452,0,0,1,0,0,0,0
235.jpg,0,0,0.33,0,0.47140452,0,0,1,0,0,0,0
236.jpg,0,0,0.67,0,0.47140452,0,0,1,1,0,0,0
237.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
238.jpg,0,0,0.33,0,0.47140452,0,0,0,1,0,0,0
239.jpg,0,0,0.33,0,0.47140452,0,0,0,1,0,0,0
24.jpg,0,3.6,0.67,3.33,0.47140452,0.47140452,0,1,1,4,3,3
240.jpg,0,0,0,0.67,0,0.47140452,0,0,0,1,1,0
241.jpg,0,0,0,0,0,0,0,0,0,0,0,0
242.jpg,0,0,0,0.33,0,0.47140452,0,0,0,0,1,0
243.jpg,0,0,0,0,0,0,0,0,0,0,0,0
244.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,1,0,0,1,0
245.jpg,0,0,0.67,0,0.47140452,0,1,1,0,0,0,0
246.jpg,0,0,0.67,0,0.47140452,0,0,1,1,0,0,0
247.jpg,0,0,0.67,0,0.47140452,0,0,1,1,0,0,0
248.jpg,0,0,0.67,0.33,0.47140452,0.47140452,0,1,1,1,0,0
249.jpg,0,0,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
25.jpg,0,2.8,0.67,3,0.94280904,0,0,2,0,3,3,3
250.jpg,0,0,0,0,0,0,0,0,0,0,0,0
251.jpg,0,0,0,0,0,0,0,0,0,0,0,0
252.jpg,0,0.1,0.33,0,0.47140452,0,0,1,0,0,0,0
253.jpg,0,0,0.33,0,0.47140452,0,0,1,0,0,0,0
254.jpg,0,0.4,0,0.67,0,0.47140452,0,0,0,0,1,1
255.jpg,0,0,0,0.33,0,0.47140452,0,0,0,0,1,0
256.jpg,0,0.1,1,0.67,0,0.94280904,1,1,1,0,2,0
257.jpg,0,0.2,0.33,0,0.47140452,0,0,0,1,0,0,0
258.jpg,0,0.3,0.33,0.33,0.47140452,0.47140452,0,1,0,0,1,0
259.jpg,0.1,0.2,0,0.33,0,0.47140452,0,0,0,1,0,0
26.jpg,0,2.8,0.33,3.33,0.47140452,1.24721913,0,0,1,2,5,3
260.jpg,0,0.2,0,0.67,0,0.47140452,0,0,0,0,1,1
261.jpg,0,0.1,0,0.67,0,0.94280904,0,0,0,0,2,0
262.jpg,0,0,0.33,0,0.47140452,0,0,1,0,0,0,0
263.jpg,0,1,0.67,1.33,0.47140452,0.47140452,0,1,1,1,1,2
264.jpg,0,0,0,0.33,0,0.47140452,0,0,0,0,1,0
265.jpg,0,0,0,0.33,0,0.47140452,0,0,0,1,0,0
266.jpg,0.1,0.2,0.33,0.33,0.47140452,0.47140452,0,0,1,0,1,0
267.jpg,0,0.3,0,0.33,0,0.47140452,0,0,0,1,0,0
268.jpg,0,0.5,0,0.67,0,0.47140452,0,0,0,0,1,1
269.jpg,0.1,0.8,0.67,0.33,0.47140452,0.47140452,0,1,1,0,0,1
27.jpg,0,9.3,0.33,9.33,0.47140452,0.47140452,0,1,0,9,10,9
270.jpg,0,0.2,0.67,0.67,0.47140452,0.94280904,0,1,1,0,2,0
271.jpg,0,1.2,0.67,1.33,0.47140452,0.94280904,0,1,1,2,0,2
272.jpg,0.1,0.9,0.33,1.33,0.47140452,0.47140452,1,0,0,2,1,1
273.jpg,0,0.3,0.67,1,0.47140452,0.81649658,0,1,1,1,2,0
274.jpg,0,0.7,0,1.67,0,0.47140452,0,0,0,2,2,1
275.jpg,0.1,0.6,0.67,1,0.47140452,0.81649658,0,1,1,2,0,1
276.jpg,0,0.8,1,0.33,0,0.47140452,1,1,1,0,0,1
277.jpg,0,0.9,1,1.67,0.81649658,0.47140452,0,2,1,2,2,1
278.jpg,0.1,0.6,0.67,0.67,0.47140452,0.47140452,0,1,1,0,1,1
279.jpg,0,0.4,0.67,1,0.47140452,0,0,1,1,1,1,1
28.jpg,0,9.3,0.67,9.33,0.47140452,0.47140452,0,1,1,10,9,9
280.jpg,0,0.2,0.67,0.33,0.47140452,0.47140452,1,0,1,0,1,0
281.jpg,0.1,0.3,1,0.67,0,0.47140452,1,1,1,1,0,1
282.jpg,0,0.3,0,1,0,0.81649658,0,0,0,1,2,0
283.jpg,0,0.6,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
284.jpg,0.1,0.6,0,0.67,0,0.47140452,0,0,0,0,1,1
285.jpg,0,0.6,0.33,0.67,0.47140452,0.94280904,0,1,0,0,2,0
286.jpg,0.1,0.4,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
287.jpg,0.1,0.2,0.67,0.33,0.47140452,0.47140452,1,0,1,0,1,0
288.jpg,0,0,0.67,0.67,0.94280904,0.47140452,0,2,0,1,1,0
289.jpg,0.1,0,0,0,0,0,0,0,0,0,0,0
29.jpg,0,7.3,0.33,7.33,0.47140452,0.47140452,0,1,0,7,7,8
290.jpg,0.1,0,0,0,0,0,0,0,0,0,0,0
291.jpg,0,1.1,0,0.67,0,0.47140452,0,0,0,1,0,1
292.jpg,0,0.9,0,1.33,0,0.47140452,0,0,0,1,2,1
293.jpg,0.1,1.8,0.33,1.33,0.47140452,0.47140452,0,1,0,1,1,2
294.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
295.jpg,0,0.1,0.67,0.33,0.47140452,0.47140452,0,1,1,0,1,0
296.jpg,0.1,0.6,0.67,0.33,0.47140452,0.47140452,1,0,1,0,1,0
297.jpg,0,0.3,0.33,0.33,0.47140452,0.47140452,0,1,0,0,1,0
298.jpg,0,1,0,2,0,0,0,0,0,2,2,2
299.jpg,0.1,1.3,0.67,1.33,0.47140452,0.47140452,0,1,1,2,1,1
3.jpg,0,4.1,0,4.33,0,0.94280904,0,0,0,5,3,5
30.jpg,0,4.5,1,5,0.81649658,0,1,2,0,5,5,5
300.jpg,0,0.7,0.67,0,0.47140452,0,0,1,1,0,0,0
301.jpg,0,0.8,0,1.33,0,0.47140452,0,0,0,2,1,1
302.jpg,0.1,0.8,0,0.67,0,0.47140452,0,0,0,1,0,1
303.jpg,0,0.3,0,0.67,0,0.47140452,0,0,0,1,0,1
304.jpg,0,1.1,0,1,0,0.81649658,0,0,0,0,2,1
305.jpg,0.1,2.1,0,2.33,0,0.47140452,0,0,0,3,2,2
306.jpg,0,0.5,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
307.jpg,0,1.8,0.33,2,0.47140452,0.81649658,0,0,1,3,1,2
308.jpg,0.1,1.5,0.67,1.67,0.47140452,0.94280904,1,0,1,1,3,1
309.jpg,0,0.8,0.33,1.33,0.47140452,1.24721913,0,0,1,0,3,1
310.jpg,0,0.2,0,0.33,0,0.47140452,0,0,0,1,0,0
311.jpg,0.1,0.1,0.67,0.33,0.47140452,0.47140452,0,1,1,0,1,0
312.jpg,0,0.1,0,0.33,0,0.47140452,0,0,0,1,0,0
313.jpg,0,0.9,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
314.jpg,0.1,0.2,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
315.jpg,0,0.4,0.33,0,0.47140452,0,0,1,0,0,0,0
316.jpg,0,1.2,0.67,0.67,0.47140452,0.47140452,0,1,1,0,1,1
317.jpg,0.1,1.7,0.33,1.33,0.47140452,0.94280904,0,1,0,2,0,2
318.jpg,0,0.7,0.33,1.33,0.47140452,0.47140452,0,1,0,2,1,1
319.jpg,0,1,1,1.67,0.81649658,0.47140452,0,2,1,2,2,1
320.jpg,0.1,1.1,0,1.67,0,0.47140452,0,0,0,2,2,1
321.jpg,0,0.8,0,1.33,0,1.24721913,0,0,0,0,3,1
322.jpg,0,1.9,0.33,1.67,0.47140452,0.47140452,0,1,0,2,1,2
323.jpg,0.1,1.6,0.67,1.33,0.47140452,0.47140452,0,1,1,2,1,1
324.jpg,0,0,0,0.33,0,0.47140452,0,0,0,0,1,0
325.jpg,0,1.3,0,1.33,0,0.47140452,0,0,0,2,1,1
326.jpg,0.1,0.2,0.33,0.33,0.47140452,0.47140452,0,0,1,0,0,1
327.jpg,0,0.5,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
328.jpg,0,1.5,0.33,1.67,0.47140452,0.47140452,0,0,1,1,2,2
329.jpg,0.1,1.4,0.33,2,0.47140452,0,1,0,0,2,2,2
330.jpg,0,0.3,0,0.33,0,0.47140452,0,0,0,1,0,0
331.jpg,0,1.7,0.33,2,0.47140452,0,0,0,1,2,2,2
332.jpg,0.1,1.7,0.33,1.33,0.47140452,0.47140452,0,1,0,1,1,2
333.jpg,0,0.8,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
334.jpg,0,1,0,1,0,0,0,0,0,1,1,1
335.jpg,0.1,1.6,0.33,1.33,0.47140452,0.47140452,0,0,1,1,2,1
336.jpg,0,0.9,0.33,1,0.47140452,0.81649658,1,0,0,1,2,0
337.jpg,0,0.6,0.33,0.67,0.47140452,0.47140452,0,0,1,0,1,1
338.jpg,0.1,0.7,0.33,1,0.47140452,0,0,1,0,1,1,1
339.jpg,0,0.5,0.67,1.33,0.94280904,0.47140452,0,2,0,1,2,1
340.jpg,0,1.8,0.33,2,0.47140452,0.81649658,0,0,1,1,3,2
341.jpg,0,3.6,0.67,3.67,0.47140452,0.47140452,0,1,1,3,4,4
342.jpg,0,0.2,0,0.33,0,0.47140452,0,0,0,1,0,0
343.jpg,0,2.4,0.33,3,0.47140452,0.81649658,0,1,0,2,4,3
344.jpg,0,4.1,0,4.67,0,0.47140452,0,0,0,5,5,4
345.jpg,0,0.5,0.33,1.33,0.47140452,1.24721913,0,1,0,1,3,0
346.jpg,0,1.1,0.33,1.33,0.47140452,1.24721913,0,1,0,0,3,1
347.jpg,0.1,0.7,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
348.jpg,0,0.3,0.67,0.33,0.47140452,0.47140452,1,1,0,0,0,1
349.jpg,0,1.2,0,1,0,0.81649658,0,0,0,1,0,2
350.jpg,0.1,0.8,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
351.jpg,0,0.7,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
352.jpg,0,1.9,0.33,1.67,0.47140452,0.47140452,0,0,1,2,2,1
353.jpg,0.1,1.8,0.33,1.67,0.47140452,0.47140452,0,1,0,2,1,2
354.jpg,0,0.4,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
355.jpg,0,1.9,0.67,2.33,0.47140452,1.24721913,0,1,1,1,4,2
356.jpg,0.1,1.3,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
357.jpg,0,0.3,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
358.jpg,0,0.5,0,0.33,0,0.47140452,0,0,0,1,0,0
359.jpg,0.1,0.3,0,1,0,0,0,0,0,1,1,1
360.jpg,0,0.2,0,0.33,0,0.47140452,0,0,0,1,0,0
361.jpg,0,0.9,0,1.33,0,0.47140452,0,0,0,1,2,1
362.jpg,0.1,0.6,0,1,0,0,0,0,0,1,1,1
363.jpg,0,0.3,0.33,0.33,0.47140452,0.47140452,0,0,1,0,1,0
364.jpg,0,0.9,0.67,0.67,0.47140452,0.47140452,0,1,1,1,0,1
365.jpg,0.1,1,0,0.33,0,0.47140452,0,0,0,0,0,1
366.jpg,0,0.6,0.33,1,0.47140452,0,0,1,0,1,1,1
367.jpg,0,2.2,0.33,2.33,0.47140452,0.94280904,1,0,0,1,3,3
368.jpg,0,4.1,0,4,0,0,0,0,0,4,4,4
369.jpg,0,0.2,0.33,0.33,0.47140452,0.47140452,0,1,0,0,0,1
370.jpg,0,2.2,0.67,3,0.94280904,0.81649658,0,2,0,3,4,2
371.jpg,0.1,1.9,0.67,1.67,0.94280904,0.47140452,0,2,0,2,1,2
372.jpg,0,0.5,1,1,0.81649658,0.81649658,1,2,0,0,2,1
373.jpg,0,0.6,0.67,1,0.47140452,0.81649658,1,0,1,1,2,0
374.jpg,0.1,1.3,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
375.jpg,0,0.2,0,0,0,0,0,0,0,0,0,0
376.jpg,0,2.7,0.33,3.33,0.47140452,0.47140452,0,1,0,4,3,3
377.jpg,0,4.8,0.33,4.33,0.47140452,0.47140452,0,1,0,4,4,5
378.jpg,0,0.3,0.33,0,0.47140452,0,0,0,1,0,0,0
379.jpg,0,1,0.67,1.67,0.47140452,0.94280904,0,1,1,1,3,1
380.jpg,0.1,1.3,0.67,2,0.47140452,0.81649658,1,1,0,2,3,1
381.jpg,0,0.1,0.67,0.67,0.47140452,0.94280904,1,0,1,0,2,0
382.jpg,0,0.7,0.33,1,0.47140452,0,0,1,0,1,1,1
383.jpg,0.1,1.3,0.33,0.67,0.47140452,0.94280904,0,1,0,0,0,2
384.jpg,0,0,0.33,0,0.47140452,0,0,0,1,0,0,0
385.jpg,0,1,0.33,1,0.47140452,0.81649658,0,1,0,1,0,2
386.jpg,0,1.2,1,1.33,0,0.47140452,1,1,1,2,1,1
387.jpg,0,0.5,0.33,0.67,0.47140452,0.94280904,1,0,0,2,0,0
388.jpg,0,1.2,0,1.33,0,0.47140452,0,0,0,1,2,1
389.jpg,0.1,1.4,0.67,1,0.94280904,0,0,2,0,1,1,1
390.jpg,0,0.2,0,0.33,0,0.47140452,0,0,0,0,1,0
391.jpg,0,1.1,0.33,1.67,0.47140452,0.94280904,1,0,0,1,3,1
392.jpg,0,2.2,0.33,2.33,0.47140452,0.47140452,0,1,0,2,3,2
393.jpg,0,0.6,0.33,1,0.47140452,0.81649658,0,0,1,0,2,1
394.jpg,0,0.3,0,0.67,0,0.94280904,0,0,0,0,2,0
395.jpg,0.1,0.6,0,0.33,0,0.47140452,0,0,0,0,0,1
396.jpg,0,0.6,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
397.jpg,0,0.3,0.33,0.67,0.47140452,0.47140452,1,0,0,1,1,0
398.jpg,0.1,1,0,1.67,0,0.47140452,0,0,0,2,1,2
399.jpg,0,0.3,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
4.jpg,0,6.3,0.33,6.67,0.47140452,0.94280904,0,0,1,6,8,6
400.jpg,0,0.9,0,1.67,0,0.47140452,0,0,0,2,2,1
401.jpg,0.1,1.2,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
402.jpg,0,0.3,0.33,0,0.47140452,0,0,0,1,0,0,0
403.jpg,0,1.2,0.33,1.33,0.47140452,0.47140452,0,1,0,2,1,1
404.jpg,0.1,2,0,1.67,0,0.47140452,0,0,0,1,2,2
405.jpg,0,0.4,0,0.33,0,0.47140452,0,0,0,1,0,0
406.jpg,0,0.9,0.33,1.33,0.47140452,0.94280904,0,1,0,2,2,0
407.jpg,0,1.1,0.33,1.33,0.47140452,0.94280904,0,1,0,0,2,2
408.jpg,0,0.5,0,1.33,0,0.47140452,0,0,0,1,2,1
409.jpg,0,2.1,0.67,2,0.47140452,0.81649658,0,1,1,3,1,2
41.jpg,0,0.9,0.33,0.33,0.47140452,0.47140452,0,0,1,0,0,1
410.jpg,0,3.5,0.67,3.33,0.47140452,0.47140452,0,1,1,3,4,3
411.jpg,0,1.7,0.67,2.33,0.47140452,0.47140452,0,1,1,3,2,2
412.jpg,0,1.8,0.33,2.33,0.47140452,0.47140452,0,1,0,3,2,2
413.jpg,0,5,0.67,5.33,0.47140452,0.47140452,0,1,1,5,6,5
414.jpg,0,0.4,0.33,1,0.47140452,0,0,1,0,1,1,1
415.jpg,0,2.5,0.33,2.67,0.47140452,0.47140452,0,1,0,3,3,2
416.jpg,0.1,3.4,0.33,3,0.47140452,0,1,0,0,3,3,3
417.jpg,0,0.2,0.67,0.67,0.47140452,0.94280904,0,1,1,0,2,0
418.jpg,0,0.4,0,0.67,0,0.47140452,0,0,0,1,0,1
419.jpg,0.1,1.1,0.67,1,0.94280904,0.81649658,0,2,0,0,2,1
42.jpg,0,0.5,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
420.jpg,0,0.2,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
421.jpg,0,0.2,0.67,0.33,0.47140452,0.47140452,0,1,1,1,0,0
422.jpg,0.1,0.9,0,1.33,0,0.47140452,0,0,0,2,1,1
423.jpg,0,0.3,0,0.33,0,0.47140452,0,0,0,0,1,0
424.jpg,0,0.3,0.33,1,0.47140452,0.81649658,0,0,1,1,2,0
425.jpg,0,2.5,0.33,2.33,0.47140452,0.94280904,1,0,0,3,1,3
426.jpg,0,0.2,0.67,0.67,0.47140452,0.94280904,0,1,1,0,2,0
427.jpg,0,1.4,0.33,2.33,0.47140452,0.47140452,0,0,1,2,3,2
428.jpg,0,5,0,5.33,0,1.24721913,0,0,0,4,7,5
429.jpg,0,0.6,0,0.33,0,0.47140452,0,0,0,0,0,1
43.jpg,0,0.1,0.67,1,0.47140452,0.81649658,0,1,1,1,2,0
430.jpg,0,0.6,0,0,0,0,0,0,0,0,0,0
431.jpg,0,2.1,0.33,2.33,0.47140452,0.94280904,0,1,0,3,1,3
432.jpg,0,0.2,0,0.67,0,0.94280904,0,0,0,0,2,0
433.jpg,0,0.8,0.33,1.33,0.47140452,0.47140452,0,0,1,2,1,1
434.jpg,0.1,1.5,0.33,1.33,0.47140452,0.94280904,1,0,0,2,0,2
435.jpg,0,0.5,0,0.67,0,0.47140452,0,0,0,0,1,1
436.jpg,0,2,0,2.67,0,0.94280904,0,0,0,2,4,2
437.jpg,0,2.7,0.33,3.33,0.47140452,1.24721913,0,1,0,2,5,3
438.jpg,0,0.4,0.67,1.33,0.47140452,0.47140452,0,1,1,1,2,1
439.jpg,0,3.8,0,3.67,0,0.47140452,0,0,0,4,3,4
44.jpg,0,1.3,0.33,1.33,0.47140452,0.47140452,0,1,0,2,1,1
440.jpg,0,6.3,0.33,6.67,0.47140452,0.94280904,0,1,0,6,8,6
441.jpg,0,0.4,0.67,0,0.47140452,0,0,1,1,0,0,0
442.jpg,0,1.7,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
443.jpg,0.1,1.8,0.33,2.33,0.47140452,0.47140452,0,0,1,2,3,2
444.jpg,0,0.4,0.33,0,0.47140452,0,0,1,0,0,0,0
445.jpg,0,0.1,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
446.jpg,0.1,1.2,0.33,1.33,0.47140452,1.24721913,0,1,0,0,3,1
447.jpg,0,0.3,0.33,1,0.47140452,0.81649658,0,0,1,1,2,0
448.jpg,0,0.9,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
449.jpg,0.1,1.6,0.33,1,0.47140452,0.81649658,0,0,1,1,0,2
45.jpg,0,0.3,0,0.67,0,0.47140452,0,0,0,1,0,1
450.jpg,0,0.7,0.33,1,0.47140452,0.81649658,0,0,1,1,2,0
451.jpg,0,0.1,0.33,0,0.47140452,0,0,0,1,0,0,0
452.jpg,0.1,0.3,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
453.jpg,0,0.2,0.33,0.33,0.47140452,0.47140452,0,1,0,0,0,1
454.jpg,0,0.5,0.33,0.67,0.47140452,0.94280904,0,1,0,0,2,0
455.jpg,0.1,0.8,0.33,0.67,0.47140452,0.94280904,0,1,0,0,2,0
456.jpg,0,0.6,0.33,0.67,0.47140452,0.94280904,0,1,0,2,0,0
457.jpg,0,1.1,0.33,1.33,0.47140452,1.24721913,0,1,0,0,3,1
458.jpg,0,1.6,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
459.jpg,0,0.3,0.33,0,0.47140452,0,0,0,1,0,0,0
46.jpg,0,0.1,0,0,0,0,0,0,0,0,0,0
